,business_id,short_inspect_date,risk_category,short_violation_id,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
415,66328,20160930,Low Risk,103160,0,0,0,0,0,0,2
416,36473,20160412,Low Risk,103144,0,3,0,0,0,0,3
417,57653,20171018,Low Risk,103144,0,5,6,0,0,0,5
418,3217,20150709,Moderate Risk,103131,4,0,0,0,0,1,0
419,85739,20160310,High Risk,103102,0,0,2,0,0,0,6
420,5522,20160814,Low Risk,103144,0,0,2,1,0,0,1
421,217,20160329,Low Risk,103144,0,0,1,0,0,3,3
422,83472,20160322,Low Risk,103149,0,3,0,0,0,2,3
423,90238,20170131,Moderate Risk,103120,0,0,0,2,0,0,4
424,337,20160520,Low Risk,103154,3,0,0,0,0,0,3
425,33315,20160518,Moderate Risk,103131,0,0,1,0,0,0,1
426,65531,20180226,Low Risk,103154,2,0,0,0,0,0,3
427,1896,20180223,High Risk,103109,4,0,0,0,0,4,3
428,82466,20161206,Low Risk,103138,0,0,3,0,0,0,3
429,37482,20180222,Moderate Risk,103120,3,0,0,0,0,0,1
430,67920,20171213,Moderate Risk,103133,0,5,0,0,0,5,5
431,62548,20171211,Low Risk,103139,0,6,0,0,0,3,5
432,86423,20160628,Low Risk,103156,0,0,5,0,0,0,2
433,87337,20160812,Moderate Risk,103120,0,0,0,0,0,0,2
434,5461,20160814,Moderate Risk,103120,0,0,1,0,0,2,1
435,80079,20160812,Low Risk,103139,5,0,4,0,0,0,3
436,1978,20171024,Low Risk,103139,0,6,0,0,0,6,7
437,78313,20160324,Low Risk,103148,0,0,0,0,0,0,1
438,86164,20160328,Low Risk,103138,0,0,0,0,0,0,1
439,60355,20180222,Low Risk,103142,5,0,4,0,0,5,7
440,2858,20170222,Low Risk,103145,0,0,0,0,0,0,4
441,5622,20160814,Moderate Risk,103119,0,0,2,0,0,0,2
442,5653,20170928,Low Risk,103145,0,0,3,0,0,0,1
443,2357,20170602,Moderate Risk,103124,0,7,0,10,0,0,2
444,1631,20160906,Moderate Risk,103131,0,0,7,0,0,0,6
445,905,20160921,Low Risk,103162,0,2,0,0,0,2,1
446,500,20150930,Low Risk,103142,0,0,0,0,0,5,2
447,88799,20170918,High Risk,103114,0,0,5,0,0,0,4
448,4999,20170501,Low Risk,103149,0,6,0,1,0,3,1
449,3571,20171213,Low Risk,103150,0,8,0,0,0,2,7
450,37038,20180222,Low Risk,103139,3,0,0,0,0,1,3
451,84205,20180227,Low Risk,103141,3,0,4,0,0,0,7
452,795,20160607,Low Risk,103142,0,2,0,0,0,2,1
453,32170,20160120,Low Risk,103154,0,5,0,0,0,0,2
454,18825,20161205,Moderate Risk,103120,4,0,0,0,0,0,2
455,5632,20160814,High Risk,103103,0,0,0,0,0,3,1
456,886,20151120,Low Risk,103153,0,0,0,0,0,0,2
457,19082,20160607,Moderate Risk,103131,0,0,0,0,0,0,3
458,82388,20150630,Moderate Risk,103133,0,0,0,0,0,2,3
459,81383,20171211,Low Risk,103149,0,2,6,0,0,0,8
460,76992,20160928,Low Risk,103150,5,0,0,0,0,0,5
461,37344,20151019,Low Risk,103154,0,0,0,0,0,0,6
462,7477,20160518,Low Risk,103145,1,0,0,0,0,0,2
463,6800,20160519,Low Risk,103149,0,2,0,0,0,0,3
464,90222,20170727,Moderate Risk,103124,0,0,4,0,0,0,0
465,5501,20160814,Moderate Risk,103120,0,0,1,2,0,2,2
466,87447,20161027,Moderate Risk,103119,5,0,6,0,0,0,3
467,68716,20180226,Moderate Risk,103129,4,0,0,0,0,0,0
468,3529,20171213,High Risk,103103,0,5,0,6,0,0,1
469,83704,20161104,Low Risk,103157,0,0,0,0,0,0,4
470,3920,20160516,Low Risk,103154,3,0,0,0,0,0,3
471,82376,20150730,Low Risk,103139,5,0,0,0,0,4,3
472,3256,20161005,Moderate Risk,103119,0,3,0,0,0,1,3
473,71416,20171213,Low Risk,103156,0,7,0,0,0,0,7
474,19277,20160930,Moderate Risk,103120,0,0,6,0,0,0,4
475,68784,20160510,Low Risk,103139,0,0,0,0,0,0,1
476,93431,20171211,Low Risk,103150,0,3,0,0,0,0,0
477,81637,20170925,Moderate Risk,103129,0,0,1,0,0,0,0
478,88128,20170104,Moderate Risk,103120,0,0,0,0,0,0,2
479,82394,20160618,Low Risk,103144,0,0,0,3,0,0,3
480,3839,20160815,Moderate Risk,103133,0,0,6,0,0,0,3
481,5118,20161207,Low Risk,103154,0,0,0,0,0,0,1
482,1345,20150623,Moderate Risk,103119,0,0,5,0,0,5,5
483,3084,20160907,High Risk,103109,0,4,0,0,0,2,3
484,74983,20160518,Low Risk,103156,0,0,1,0,0,0,2
485,438,20160321,Low Risk,103138,0,5,0,0,0,2,5
486,400,20180222,Low Risk,103138,3,0,0,0,0,0,0
487,3190,20170105,Moderate Risk,103133,6,0,0,0,0,0,3
488,5621,20160814,Moderate Risk,103119,0,0,0,0,0,0,1
489,35862,20161205,Moderate Risk,103120,4,0,0,0,0,0,2
490,82664,20161109,Moderate Risk,103120,4,0,0,0,0,2,3
491,10931,20160309,Low Risk,103142,2,0,0,0,0,0,8
492,88488,20170321,High Risk,103112,0,0,0,0,0,0,4
493,87780,20171211,Moderate Risk,103132,0,5,0,0,0,0,4
494,70779,20171212,Low Risk,103156,0,4,0,0,0,2,2
495,64682,20171212,Moderate Risk,103131,0,4,0,0,0,5,5
496,60825,20171113,Moderate Risk,103124,0,1,0,0,0,2,2
497,67276,20160430,Moderate Risk,103124,2,0,0,0,0,0,3
498,67982,20160930,Moderate Risk,103129,0,3,0,0,0,0,2
499,3496,20161202,Moderate Risk,103120,0,0,0,0,0,0,3
500,74866,20170508,Low Risk,103156,0,0,0,5,0,0,2
501,81250,20150713,Moderate Risk,103133,0,3,0,0,0,2,4
502,36348,20171205,Moderate Risk,103120,0,3,0,0,0,0,4
503,90010,20170105,Moderate Risk,103119,0,0,3,0,0,0,1
504,70494,20160216,Moderate Risk,103133,2,0,0,0,0,1,2
505,59637,20160324,Low Risk,103147,2,0,0,4,0,2,2
506,85095,20170104,Low Risk,103139,0,0,5,0,0,0,3
507,89833,20171207,Low Risk,103139,0,7,0,0,0,0,7
508,60824,20171113,Low Risk,103142,0,2,0,0,0,0,2
509,75402,20170105,Low Risk,103152,0,0,2,0,0,3,4
510,82290,20160329,Moderate Risk,103133,0,0,3,0,0,2,1
511,80591,20160129,Moderate Risk,103116,0,6,0,0,0,0,6
512,88764,20161215,Low Risk,103142,0,0,0,0,0,0,3
513,67828,20150424,Moderate Risk,103124,0,4,0,0,0,5,3
514,81884,20161206,High Risk,103109,0,0,0,0,0,0,3
515,67869,20161205,Low Risk,103144,0,0,4,0,0,3,2
516,74591,20160815,Moderate Risk,103128,0,3,0,0,0,5,4
517,28044,20171212,Low Risk,103154,0,1,0,0,0,0,1
518,695,20160930,Moderate Risk,103120,2,0,2,0,0,0,2
519,75526,20150505,Low Risk,103139,0,5,0,0,0,5,6
520,83351,20150615,Low Risk,103154,0,9,0,0,0,8,5
521,91042,20171214,Moderate Risk,103133,0,1,0,0,0,0,0
522,68260,20160518,Low Risk,103139,2,0,0,0,0,0,1
523,68872,20171212,Moderate Risk,103133,0,6,0,0,0,5,6
524,5471,20160814,Moderate Risk,103130,0,0,0,0,0,0,1
525,4592,20160907,Low Risk,103139,0,0,2,0,0,0,3
526,4884,20160120,Moderate Risk,103124,0,1,0,0,0,0,2
527,79186,20160413,Moderate Risk,103125,0,0,0,3,0,0,1
528,69115,20180227,Low Risk,103154,5,0,5,0,0,0,6
529,5823,20160322,Moderate Risk,103116,1,0,0,0,0,2,2
530,78172,20160330,Low Risk,103139,4,0,0,0,0,0,4
531,37820,20160509,Moderate Risk,103120,0,0,3,0,0,0,2
532,300,20171208,Low Risk,103143,0,5,0,0,0,0,7
533,5463,20160814,High Risk,103112,0,0,1,1,0,0,1
534,69595,20160516,High Risk,103103,0,0,0,3,0,0,1
535,87517,20160512,Moderate Risk,103120,0,0,0,7,0,0,3
536,87924,20160927,Low Risk,103149,0,4,0,0,0,0,3
537,15738,20150507,High Risk,103103,0,0,0,0,0,7,0
538,5973,20151204,Low Risk,103145,0,2,0,0,0,0,1
539,66988,20180226,Moderate Risk,103119,3,0,0,0,0,0,2
540,64881,20160217,Low Risk,103144,4,0,0,0,0,0,3
541,5476,20160814,Low Risk,103149,0,0,0,0,0,0,1
542,77558,20160607,Moderate Risk,103124,0,6,0,0,0,0,4
543,75055,20160809,Low Risk,103161,0,1,0,1,0,1,1
544,5607,20150626,High Risk,103102,0,3,0,0,0,4,0
545,77562,20171213,Low Risk,103149,0,3,0,0,0,2,2
546,1764,20160531,High Risk,103103,0,0,0,0,0,0,2
547,4893,20171211,Moderate Risk,103131,0,3,0,0,0,0,3
548,7537,20160520,Moderate Risk,103127,0,0,0,1,0,0,4
549,16432,20160516,Low Risk,103145,0,0,0,0,0,0,2
550,83475,20170105,Low Risk,103150,0,0,0,0,0,0,2
551,78196,20160120,Moderate Risk,103129,5,0,0,0,0,0,6
552,19061,20160607,Moderate Risk,103131,0,0,0,0,0,0,1
553,83572,20150713,Moderate Risk,103133,0,0,0,0,0,3,3
554,63624,20160511,High Risk,103107,0,0,0,0,0,0,1
555,38580,20160321,Low Risk,103142,0,4,0,5,0,3,4
556,58803,20180226,Low Risk,103161,2,0,0,0,0,0,4
557,61467,20160328,Low Risk,103157,2,0,4,0,0,3,4
558,70723,20160518,Moderate Risk,103129,0,0,0,0,0,0,4
559,91106,20170928,Moderate Risk,103125,0,0,2,0,0,0,0
560,77108,20160413,Moderate Risk,103124,0,6,0,0,0,0,8
561,6625,20160930,Low Risk,103154,2,0,0,0,0,0,1
562,5629,20160814,Low Risk,103162,0,0,0,0,0,1,1
563,62521,20160607,Moderate Risk,103121,0,0,0,0,0,0,2
564,65245,20171213,Low Risk,103161,0,4,0,0,0,2,2
565,4914,20160323,Low Risk,103144,0,0,0,0,0,0,3
566,76886,20160331,High Risk,103102,0,0,0,6,0,0,4
567,2519,20160413,Moderate Risk,103120,0,0,0,0,0,0,3
568,84656,20160412,Low Risk,103147,6,0,0,0,0,8,5
569,22606,20160414,Low Risk,103144,0,0,0,0,0,2,4
570,69750,20160414,Moderate Risk,103119,0,8,0,0,0,0,7
571,69045,20160814,Low Risk,103145,0,0,1,1,0,2,1
572,67262,20160412,Low Risk,103154,0,0,5,0,0,0,4
573,79587,20160814,Low Risk,103145,0,0,0,3,0,1,2
574,83013,20170928,Low Risk,103154,0,0,1,0,0,0,3
575,91331,20170428,Moderate Risk,103119,0,0,0,3,0,0,0
576,63124,20160929,Low Risk,103149,0,3,0,0,0,4,2
577,1734,20160311,Moderate Risk,103120,0,4,0,6,0,5,7
578,88712,20180222,Low Risk,103148,3,0,0,0,0,0,6
579,78372,20160814,High Risk,103112,0,0,0,0,0,1,1
580,77951,20180226,High Risk,103103,2,0,0,0,0,0,5
581,1199,20160414,Moderate Risk,103120,3,0,0,0,0,0,3
582,27472,20160413,Low Risk,103161,0,0,0,0,0,0,4
583,5454,20160410,Low Risk,103149,0,0,1,1,0,0,1
584,92767,20180112,Low Risk,103161,3,0,0,0,0,0,0
585,77611,20160412,High Risk,103105,0,0,0,5,0,0,3
586,64859,20150924,Low Risk,103144,0,2,0,0,0,4,2
587,60354,20151216,Low Risk,103136,0,5,0,0,0,0,7
588,5618,20160814,Moderate Risk,103118,0,0,3,0,0,0,1
589,71909,20171213,Low Risk,103154,0,4,0,0,0,0,4
590,5952,20180226,Low Risk,103144,1,0,1,0,0,0,1
591,68104,20160829,Moderate Risk,103120,2,0,0,0,0,0,2
592,80638,20161206,Moderate Risk,103116,1,0,2,0,0,1,1
593,59727,20160406,Low Risk,103149,0,6,0,0,0,0,5
594,7691,20180223,Low Risk,103144,2,0,0,0,0,2,3
595,7722,20160518,Low Risk,103144,1,0,0,0,0,1,1
596,5815,20170928,Moderate Risk,103124,0,0,1,0,0,0,1
597,62560,20180228,Low Risk,103143,4,4,0,0,0,0,3
598,78656,20160410,High Risk,103112,0,0,1,1,0,1,1
599,18767,20160408,Moderate Risk,103119,0,0,5,0,0,0,4
600,38202,20160812,Low Risk,103144,0,0,5,0,0,3,6
601,87492,20180222,Moderate Risk,103133,4,0,0,0,0,0,1
602,64416,20171207,Moderate Risk,103116,0,4,0,0,0,0,4
603,520,20160520,Low Risk,103162,3,0,0,0,0,0,1
604,80773,20161110,High Risk,103109,0,2,0,0,0,0,2
605,69294,20160328,Low Risk,103149,0,0,0,0,0,0,6
606,80051,20160408,Low Risk,103156,0,5,0,6,0,0,6
607,69051,20160410,Low Risk,103149,0,0,0,0,0,0,1
608,1444,20160408,Moderate Risk,103131,0,0,0,0,0,0,1
609,29956,20171212,Low Risk,103148,0,2,0,0,0,0,4
610,63597,20171207,Moderate Risk,103119,0,2,0,0,0,0,3
611,3439,20160414,Low Risk,103142,0,2,0,0,0,0,2
612,69520,20160503,High Risk,103109,0,0,0,0,0,0,3
613,81460,20150723,Moderate Risk,103133,4,0,0,0,0,12,7
614,7503,20151120,Moderate Risk,103120,0,0,0,0,0,0,2
615,7711,20160608,Low Risk,103154,0,0,0,6,0,0,1
616,36876,20151223,Moderate Risk,103119,0,0,2,0,0,1,2
617,2427,20160119,Low Risk,103142,2,0,4,0,0,4,3
618,92453,20170912,High Risk,103102,0,0,3,0,0,0,0
619,81886,20160503,Low Risk,103154,0,0,0,0,0,7,9
620,7527,20160812,Moderate Risk,103120,0,0,0,2,0,1,1
621,5925,20180223,Moderate Risk,103119,4,0,2,0,0,0,3
622,78368,20160814,Moderate Risk,103124,0,0,0,0,0,1,1
623,35418,20161110,High Risk,103109,0,0,2,0,0,0,3
624,34585,20160201,Low Risk,103142,5,0,0,0,0,0,1
625,5877,20160411,Low Risk,103149,0,0,0,0,0,2,2
626,2692,20160823,High Risk,103103,0,3,0,0,0,1,2
627,1289,20161206,Moderate Risk,103133,0,0,4,0,0,6,2
628,87923,20180227,High Risk,103112,2,0,3,0,0,0,1
629,62010,20160415,Moderate Risk,103121,0,0,0,0,0,2,1
630,27793,20160323,Moderate Risk,103129,5,4,0,0,0,0,4
631,60210,20160330,Moderate Risk,103120,0,1,0,3,0,2,4
632,3229,20180207,Low Risk,103145,5,0,0,0,0,3,3
633,63554,20160511,Low Risk,103161,3,0,0,0,0,0,2
634,83643,20160415,Moderate Risk,103119,0,0,0,0,0,1,4
635,32738,20160414,Low Risk,103149,0,0,0,3,0,0,2
636,5852,20160906,Moderate Risk,103124,0,0,0,0,0,1,1
637,11416,20160502,Moderate Risk,103116,0,0,4,0,0,1,2
638,2421,20160120,Low Risk,103142,0,4,0,2,0,5,4
639,949,20150708,Moderate Risk,103124,0,0,0,2,0,1,0
640,83327,20171211,Low Risk,103154,0,2,0,0,0,1,1
641,247,20160503,Moderate Risk,103120,0,0,0,0,0,0,5
642,74202,20160325,Low Risk,103154,0,2,0,1,0,1,1
643,9631,20160504,Moderate Risk,103116,0,0,4,0,0,0,3
644,70184,20151223,High Risk,103103,5,0,6,0,0,3,9
645,63280,20160504,Low Risk,103152,0,5,0,0,0,0,5
646,87615,20171208,Low Risk,103157,0,2,0,0,0,0,2
647,59044,20180122,High Risk,103114,4,0,0,0,0,5,7
648,77958,20160608,Moderate Risk,103124,0,0,5,0,0,0,4
649,37818,20171213,Low Risk,103150,0,2,0,0,0,0,6
650,5866,20180227,Moderate Risk,103116,1,1,0,0,0,3,2
651,88792,20160901,Moderate Risk,103118,0,1,0,0,0,0,1
652,3861,20160503,High Risk,103105,0,4,0,0,0,0,3
653,7467,20180221,Moderate Risk,103119,3,0,0,0,0,2,4
654,5136,20160504,Low Risk,103150,0,0,3,0,0,0,1
655,80,20160412,Low Risk,103139,0,2,0,0,0,0,1
656,7558,20160503,Low Risk,103157,0,0,0,0,0,0,3
657,67237,20160414,Moderate Risk,103116,0,0,3,0,0,3,4
658,66685,20161205,Moderate Risk,103133,0,3,0,0,0,0,3
659,3550,20160405,High Risk,103103,0,0,11,0,0,4,5
660,505,20160607,Low Risk,103154,3,0,0,0,0,2,3
661,5903,20171208,Moderate Risk,103127,1,1,0,0,0,0,1
662,6860,20160414,Moderate Risk,103116,0,3,0,0,0,0,3
663,93561,20180220,High Risk,103103,3,0,0,0,0,0,0
664,67043,20160512,High Risk,103102,0,0,1,0,0,0,3
665,63618,20160328,Low Risk,103149,0,0,2,0,0,0,2
666,85582,20161021,Low Risk,103150,0,5,0,0,0,0,3
667,65415,20160511,Moderate Risk,103120,3,0,2,0,0,0,4
668,5460,20160814,Low Risk,103149,0,0,0,0,0,0,1
669,61390,20160906,Moderate Risk,103120,2,0,0,0,0,0,2
670,19060,20160607,Moderate Risk,103131,0,0,0,0,0,0,2
671,773,20161205,Low Risk,103144,0,0,0,0,0,0,2
672,58576,20180213,Low Risk,103154,6,0,0,0,0,4,1
673,4643,20160512,Low Risk,103139,5,0,0,0,0,0,7
674,1649,20161206,Low Risk,103145,0,4,0,0,0,0,1
675,1339,20160414,Moderate Risk,103120,0,0,1,0,0,0,4
676,10030,20170928,High Risk,103103,0,0,1,0,0,0,3
677,92444,20171213,High Risk,103103,0,1,0,0,0,0,0
678,903,20171211,Low Risk,103144,0,2,0,0,0,0,4
679,3090,20150619,Low Risk,103148,0,0,3,0,0,4,0
680,86073,20160127,High Risk,103109,0,0,0,0,0,0,2
681,88862,20161018,Moderate Risk,103129,2,0,0,0,0,0,1
682,5634,20160814,Low Risk,103144,0,0,3,1,0,2,1
683,79025,20170928,Moderate Risk,103120,0,0,3,0,0,0,2
684,22671,20180227,Low Risk,103139,2,0,0,0,0,2,1
685,86399,20170928,Moderate Risk,103116,0,0,2,0,0,0,2
686,88082,20160830,Low Risk,103148,0,6,0,0,0,0,5
687,77427,20160503,Low Risk,103139,0,0,2,0,0,0,3
688,33145,20160324,Low Risk,103156,0,0,5,0,0,0,4
689,58861,20160330,Moderate Risk,103124,1,0,0,0,0,0,2
690,5908,20160325,Low Risk,103144,1,0,3,0,0,0,5
691,3676,20150619,Low Risk,103154,0,0,5,0,0,4,3
692,1529,20180109,Low Risk,103154,1,0,0,1,0,0,0
693,76546,20160922,Moderate Risk,103120,0,2,0,0,0,0,2
694,35786,20160511,High Risk,103103,0,3,0,0,0,0,3
695,18577,20160519,Low Risk,103145,2,0,0,0,0,0,1
696,69186,20180221,Moderate Risk,103129,5,0,0,0,0,2,3
697,5854,20180227,Low Risk,103144,1,1,0,3,0,0,3
698,68986,20171211,High Risk,103105,1,4,0,0,0,0,3
699,1381,20160415,Low Risk,103161,0,0,1,0,0,0,4
700,1139,20150501,Low Risk,103154,0,7,0,0,0,7,5
701,36687,20160504,Low Risk,103150,2,0,4,0,0,1,1
702,5650,20160814,Low Risk,103154,0,0,1,0,0,1,2
703,83990,20160628,Low Risk,103154,0,0,3,0,0,1,3
704,33920,20180222,Low Risk,103147,8,0,5,0,0,0,6
705,78642,20160629,Moderate Risk,103133,0,0,0,0,0,0,4
706,68895,20160808,Low Risk,103139,2,0,4,0,0,0,1
707,7602,20160518,Moderate Risk,103124,2,0,0,0,0,0,1
708,3481,20160105,Moderate Risk,103119,0,4,0,0,0,0,4
709,1571,20160413,High Risk,103109,0,0,0,0,0,0,4
710,3881,20160511,Low Risk,103144,3,0,0,0,0,0,6
711,5927,20160324,Low Risk,103154,0,0,2,0,0,1,2
712,1156,20150317,High Risk,103109,0,0,0,2,0,0,3
713,36840,20171207,Moderate Risk,103119,0,3,0,0,0,0,2
714,62939,20160907,Moderate Risk,103116,0,0,1,0,0,2,1
715,1351,20160629,Moderate Risk,103129,0,0,0,0,0,0,1
716,72049,20160330,Low Risk,103150,7,4,1,0,0,0,5
717,5497,20160814,Moderate Risk,103120,0,0,0,0,0,1,4
718,66406,20160510,Moderate Risk,103116,0,5,0,0,0,0,3
719,81974,20160629,High Risk,103109,0,0,0,0,0,0,4
720,69584,20160512,Low Risk,103161,0,0,0,0,0,0,5
721,87015,20160630,High Risk,103109,0,0,0,6,0,0,2
722,519,20171212,Low Risk,103142,0,2,0,0,0,0,4
723,1103,20151224,Low Risk,103154,0,0,2,0,0,0,1
724,7361,20160503,Low Risk,103149,0,0,0,0,0,4,6
725,80495,20160629,Low Risk,103149,0,4,0,0,0,5,4
726,2336,20160321,Low Risk,103150,4,0,5,0,0,0,3
727,5926,20180223,Moderate Risk,103133,1,0,1,0,0,0,1
728,496,20160412,Low Risk,103139,0,2,0,0,0,0,2
729,65829,20160630,Low Risk,103160,0,0,0,0,0,0,2
730,77714,20160629,Low Risk,103156,0,0,0,0,0,0,3
731,11492,20160219,Moderate Risk,103124,0,0,0,0,0,0,4
732,19416,20160629,Low Risk,103154,0,3,0,0,0,1,2
733,4555,20160414,Low Risk,103149,0,3,0,0,0,0,3
734,69635,20160407,High Risk,103114,0,0,0,0,0,0,2
735,83633,20160411,Moderate Risk,103133,0,0,0,0,0,0,2
736,63755,20160608,Low Risk,103156,0,6,0,0,0,5,7
737,83844,20160629,Moderate Risk,103132,0,0,0,7,0,4,1
738,4548,20160421,Low Risk,103157,2,0,3,0,0,0,2
739,65337,20160511,Low Risk,103161,0,0,0,5,0,0,1
740,5502,20160814,Moderate Risk,103119,0,0,0,0,0,0,1
741,59009,20160926,Moderate Risk,103131,0,2,0,0,0,1,2
742,90874,20171117,Low Risk,103150,0,4,0,0,0,0,0
743,77642,20160630,Low Risk,103144,0,0,0,0,0,0,5
744,77781,20160512,Moderate Risk,103119,0,0,0,0,0,0,1
745,1243,20150728,Low Risk,103154,0,3,0,0,0,2,3
746,1626,20150706,Low Risk,103139,0,0,0,0,0,2,3
747,68196,20180228,Moderate Risk,103119,1,0,0,0,0,0,0
748,83602,20160630,Low Risk,103144,0,0,0,0,0,0,2
749,13226,20160415,Low Risk,103145,0,1,0,0,0,0,1
750,77750,20171212,Low Risk,103142,0,1,0,0,0,0,1
751,74336,20160814,Moderate Risk,103133,0,0,0,0,0,0,1
752,76441,20160119,Moderate Risk,103119,0,4,0,0,0,0,4
753,5310,20160603,Moderate Risk,103129,0,2,0,0,0,0,2
754,3338,20180223,Moderate Risk,103127,3,0,0,0,0,0,3
755,69906,20160629,Low Risk,103139,0,0,0,0,0,0,4
756,557,20160629,Low Risk,103136,0,5,0,0,0,3,5
757,81461,20160629,Low Risk,103161,0,0,0,0,0,0,2
758,436,20160608,Low Risk,103139,0,0,0,0,0,0,3
759,85857,20160930,Moderate Risk,103122,0,0,0,0,0,0,5
760,2580,20150622,Low Risk,103150,0,0,3,0,0,5,0
761,75892,20160629,Low Risk,103156,4,0,0,0,0,2,2
762,61789,20160405,Moderate Risk,103120,0,0,0,0,0,0,3
763,60984,20171113,Moderate Risk,103120,0,3,0,0,0,3,3
764,78727,20160629,Low Risk,103149,0,1,0,0,0,0,4
765,77054,20160608,High Risk,103109,2,0,0,0,0,0,4
766,69122,20160119,Low Risk,103148,0,0,0,1,0,1,1
767,79961,20160216,High Risk,103103,8,0,5,0,0,9,5
768,7534,20171207,Low Risk,103152,0,2,0,0,0,0,3
769,1741,20160520,Low Risk,103161,0,0,0,4,0,0,3
770,5812,20180223,Low Risk,103161,1,0,0,0,0,0,1
771,76735,20160608,Moderate Risk,103124,0,4,0,0,0,0,4
772,2326,20160304,Moderate Risk,103131,0,0,0,0,0,0,2
773,3510,20161109,Moderate Risk,103133,0,0,0,0,0,5,8
774,943,20150720,High Risk,103107,0,0,0,0,0,4,3
775,90896,20180223,Moderate Risk,103134,1,0,1,0,0,0,0
776,85256,20180226,Moderate Risk,103124,3,0,0,0,0,0,5
777,86490,20160319,Low Risk,103145,0,3,0,0,0,0,3
778,34387,20160414,Low Risk,103142,3,0,0,0,0,0,2
779,2135,20180222,Low Risk,103149,3,0,0,0,0,0,5
780,1778,20171213,Low Risk,103144,0,2,0,0,0,0,2
781,10990,20161114,Moderate Risk,103131,0,4,0,0,0,0,5
782,83779,20160815,Low Risk,103156,0,0,3,0,0,0,3
783,77559,20180223,Low Risk,103150,3,0,0,0,0,0,1
784,68763,20171211,Moderate Risk,103124,0,4,0,0,0,0,2
785,70921,20171211,Low Risk,103154,0,1,0,0,0,2,1
786,187,20160511,High Risk,103107,0,1,0,0,0,0,2
787,83439,20160628,Low Risk,103139,2,0,0,0,0,0,1
788,3016,20171213,Low Risk,103142,0,6,0,4,0,0,7
789,65267,20161206,Moderate Risk,103129,0,0,0,0,0,0,2
790,2189,20160816,Moderate Risk,103124,0,0,6,0,0,6,6
791,82429,20160929,Moderate Risk,103124,0,1,0,0,0,0,1
792,78113,20160628,Low Risk,103154,0,0,2,0,0,0,3
793,88932,20170105,High Risk,103103,0,0,0,0,0,0,2
794,37319,20160412,Low Risk,103139,0,1,0,0,0,1,1
795,2051,20160323,Moderate Risk,103124,4,0,0,0,0,0,2
796,84668,20160412,High Risk,103103,0,0,0,0,0,0,3
797,68880,20151007,Low Risk,103154,0,0,0,0,0,0,6
798,4072,20160520,Low Risk,103157,0,0,2,0,0,0,4
799,81187,20171212,High Risk,103105,0,5,0,8,0,0,6
800,77681,20160609,Low Risk,103144,8,0,0,0,0,0,4
801,5794,20160907,Low Risk,103144,0,0,0,0,0,0,2
802,2555,20160929,Low Risk,103144,0,3,0,0,0,3,2
803,68353,20161003,Moderate Risk,103131,0,0,0,0,0,0,1
804,226,20160523,High Risk,103105,0,0,0,0,0,0,4
805,62179,20160629,Moderate Risk,103133,0,0,0,3,0,0,2
806,65375,20160816,High Risk,103105,0,0,0,0,0,0,2
807,86773,20171208,Low Risk,103143,0,6,0,0,0,0,5
808,5509,20160410,High Risk,103108,0,0,0,0,0,0,2
809,4502,20180223,High Risk,103114,5,0,0,7,0,0,6
810,84500,20161110,Low Risk,103145,0,1,0,0,0,0,3
811,80070,20161110,Low Risk,103156,0,0,0,0,0,2,3
812,71803,20180223,Low Risk,103161,1,0,0,0,0,0,2
813,75888,20160329,Low Risk,103136,0,0,4,0,0,2,3
814,75662,20160511,Moderate Risk,103131,5,0,0,0,0,0,3
815,65724,20161108,Moderate Risk,103127,0,0,0,0,0,0,1
816,5808,20160908,Low Risk,103153,0,0,1,0,0,0,1
817,2589,20160329,Low Risk,103138,0,2,0,0,0,0,7
818,74326,20160410,High Risk,103109,0,0,0,1,0,1,1
819,33516,20160415,Low Risk,103138,0,4,0,0,0,0,3
820,1398,20160609,Moderate Risk,103116,4,0,0,0,0,0,1
821,2548,20150602,Low Risk,103139,0,4,0,0,0,4,0
822,75350,20150402,Low Risk,103157,0,0,3,0,0,2,0
823,726,20160217,High Risk,103109,0,0,0,0,0,0,4
824,83644,20160608,Low Risk,103139,0,0,0,0,0,0,2
825,63493,20151222,Low Risk,103154,0,5,0,0,0,0,3
826,38530,20160512,Low Risk,103154,0,6,0,0,0,0,4
827,94544,20180223,Moderate Risk,103120,2,0,0,0,0,0,0
828,82653,20170926,Low Risk,103144,0,0,2,0,0,0,0
829,10540,20150324,High Risk,103102,0,0,0,7,0,0,2
830,72129,20160328,Low Risk,103150,0,0,0,1,0,0,4
831,239,20171207,Low Risk,103154,0,4,0,0,0,0,4
832,2987,20160520,Low Risk,103149,0,0,3,0,0,0,3
833,79145,20151019,Moderate Risk,103133,0,3,0,0,0,0,3
834,85956,20160630,Moderate Risk,103118,0,0,0,0,0,0,2
835,510,20160523,Moderate Risk,103120,0,0,4,0,0,0,3
836,3953,20160816,Moderate Risk,103131,0,0,0,0,0,5,5
837,94412,20180222,Moderate Risk,103129,1,0,0,0,0,0,0
838,86849,20160528,Low Risk,103153,0,0,0,0,0,0,3
839,69324,20150901,Low Risk,103142,3,0,2,4,0,3,4
840,64524,20160630,Low Risk,103145,0,0,0,0,0,0,2
841,6432,20161205,Low Risk,103154,0,0,0,0,0,0,2
842,73998,20160407,Moderate Risk,103124,0,0,0,0,0,0,2
